"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/Assests/Dragon/Body.Body","0","52","1","1","68.900681","0","1358"
"/Game/Assests/Boat/Material_002.Material_002","0","19","1","1","0.000000","0","208"
"/Game/Assests/Boat/lambert2.lambert2","0","19","1","1","0.000000","0","195"
"/Game/Assests/Boat/lambert1.lambert1","0","19","1","1","0.000000","0","208"
"/Game/Assests/Barrel/lambert1.lambert1","0","19","1","1","0.000000","0","208"
"/Game/Assests/standardSurface2.standardSurface2","0","19","1","1","0.000000","0","208"
"/Game/Assests/Rock_4.Rock_4","0","19","1","1","26.537945","0","203"
"/Game/Assests/PM3D_Sphere3D_2.PM3D_Sphere3D_2","0","19","1","1","27.210922","0","208"
"/Game/Assests/Material.Material","0","19","1","1","0.000000","0","202"
"/Game/Assests/lambert2.lambert2","0","19","1","1","0.000000","0","195"
"/Game/Assests/lambert1.lambert1","0","19","1","1","0.000000","0","208"
"/Game/Assests/Cliffside_1.Cliffside_1","0","19","5","1","26.311258","0","194"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","108","3","1","188.210846","0","5719"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","8","3","1","11.268079","0","38"
"/Niagara/DefaultAssets/M_Gnomon_Alpha.M_Gnomon_Alpha","0","37","1","1","41.235268","0","682"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","76","1","1","82.427933","0","3138"
"/Engine/EditorMeshes/ColorCalibrator/M_ChromeBall.M_ChromeBall","0","64","1","1","88.085129","0","2119"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoat.M_ClearCoat","0","31","1","1","44.724220","0","515"
"/Engine/EditorMeshes/ColorCalibrator/M_ClearCoatBlack.M_ClearCoatBlack","0","31","1","1","44.829445","0","480"
"/Engine/EditorMeshes/ColorCalibrator/M_GreyBall.M_GreyBall","0","31","2","1","44.159977","0","503"
"/Niagara/DefaultAssets/M_Gnomon.M_Gnomon","0","26","1","1","28.540817","0","374"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","93","1","1","156.123260","0","4337"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","93","2","1","159.306168","0","4190"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","93","2","1","157.453094","0","3411"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","38","1","1","50.421696","0","670"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","13","1","1","15.400059","0","92"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","10","1","1","16.900112","0","55"
"/Game/CartoonWaterShader/Materials/Fog/M_MultiColoredFog.M_MultiColoredFog","0","10","1","1","11.480273","0","55"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","16","1","1","19.588089","0","107"
"/ControlRig/M_Manip.M_Manip","0","16","7","1","26.028431","0","99"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","90","5","2","110.643738","0","1521"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","8","1","1","10.075227","0","43"
"/Engine/EditorMaterials/WorldPartition/WorldPartitionSpatialHashGridPreviewMaterial.WorldPartitionSpatialHashGridPreviewMaterial","0","10","1","1","12.091800","0","64"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","111","4","1","120.590996","0","2928"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","61","3","1","475.560455","0","1161"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","22","3","1","26.372499","0","165"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","141","3","1","182.964981","0","4392"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","225","13","1","312.773285","0","11465"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","1374","1","1","1642.627808","0","259155"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","34","1","1","43.238197","0","647"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","85","8","6","106.678047","0","817"
"/Game/Textures/Master_Material/Whitley_Rock_1_Moss/MSTR_W_Rock_Moss.MSTR_W_Rock_Moss","0","32","1","1","42.700935","0","530"
"/Game/Textures/Master_Material/Whitley_Rock_-1_Plain/MSTR_W_Rock_Plain.MSTR_W_Rock_Plain","0","32","1","1","40.609146","0","529"
"/Game/Textures/Master_Material/Trophy_Sword_New_/MSTR_Trophy_Sword.MSTR_Trophy_Sword","0","32","1","1","40.192150","0","419"
"/Game/Textures/Master_Material/Torches/MSTR_Torches.MSTR_Torches","0","32","2","1","47.175457","0","497"
"/Game/Textures/Master_Material/Tile_Yellow/MSTR_Tile_Yellow.MSTR_Tile_Yellow","0","32","1","1","47.003574","0","359"
"/Game/Textures/Master_Material/Tile_Red_/New_Tile_lambert1_BaseColor_Mat.New_Tile_lambert1_BaseColor_Mat","0","19","1","1","27.032839","0","190"
"/Game/Textures/Master_Material/Tile_Red_/MSTR_Tile_Red.MSTR_Tile_Red","0","32","1","1","40.956657","0","515"
"/Game/Textures/Master_Material/Tile_Plain/MSTR_Tile_Plain.MSTR_Tile_Plain","0","32","1","1","40.809975","0","511"
"/Game/Textures/Master_Material/Tile_Path_Plain_/MSTR_Tile_Path_Plain.MSTR_Tile_Path_Plain","0","32","1","1","43.023300","0","487"
"/Game/Textures/Master_Material/Tile_Path_Moss/MSTR_Tile_Path_Moss.MSTR_Tile_Path_Moss","0","32","1","1","40.729664","0","532"
"/Game/Textures/Master_Material/Tile_Moss/MSTR_Tile_Moss.MSTR_Tile_Moss","0","32","1","1","44.300972","0","466"
"/Game/Textures/Master_Material/Tile_Blue_/MSTR_Tile_Blue.MSTR_Tile_Blue","0","32","1","1","40.489510","0","491"
"/Game/Textures/Master_Material/Sword_2/MSTR_Sword_2.MSTR_Sword_2","0","32","1","1","47.166603","0","538"
"/Game/Textures/Master_Material/Sword_1_/MSTR_Sword_1.MSTR_Sword_1","0","32","1","1","43.615158","0","565"
"/Game/Textures/Master_Material/Stacked_Barrels_/MSTR_Stacked_Barrels.MSTR_Stacked_Barrels","0","32","7","1","58.751553","0","492"
"/Game/Textures/Master_Material/Spear/MSTR_Spear.MSTR_Spear","0","32","1","1","46.508911","0","542"
"/Game/Textures/Master_Material/Sheild/MSTR_Shield.MSTR_Shield","0","32","1","1","41.117081","0","485"
"/Game/Textures/Master_Material/Sail/MSTR_Sail.MSTR_Sail","0","32","4","1","40.846928","0","502"
"/Game/Textures/Master_Material/Rock_Circle/MSTR_Memory_Circle.MSTR_Memory_Circle","0","32","1","1","49.369480","0","560"
"/Game/Textures/Master_Material/Rock_Bumper_2_/MSTR_Rock_bumper_2.MSTR_Rock_bumper_2","0","32","1","1","45.426491","0","538"
"/Game/Textures/Master_Material/Rock_Bumper1_/MSTR_Rock_bumper_1.MSTR_Rock_bumper_1","0","32","1","1","44.692471","0","546"
"/Game/Textures/Master_Material/New_Tree/MSTR_New_tree.MSTR_New_tree","0","32","1","1","45.045155","0","550"
"/Game/Textures/Master_Material/New_Chest_/MSTR_Chest.MSTR_Chest","0","32","1","1","45.579803","0","568"
"/Game/Textures/Master_Material/New_Barrel_/MSTR_Barrel.MSTR_Barrel","0","32","1","1","47.806854","0","583"
"/Game/Textures/Master_Material/Memory_Game_Rock_semi_cirlce_/MSTR_Memory_outer_rocks.MSTR_Memory_outer_rocks","0","32","1","1","66.428795","0","435"
"/Game/Textures/Master_Material/Log_Obstical_/MSTR_Log_obstical.MSTR_Log_obstical","0","32","7","1","78.954918","0","209"
"/Game/Textures/Master_Material/Lantern/MSTR_Lantern.MSTR_Lantern","0","32","5","1","77.479950","0","184"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","47","2","1","45.497040","0","1096"
"/Game/CartoonWaterShader/Materials/BaseMaterials/M_Foliage.M_Foliage","0","68","2","1","101.170845","0","1920"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","40","5","1","53.543571","0","587"
"","0","1","0","1","0.000000","1","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","31","1","1","45.738647","0","512"
"/Game/Character_Materials/Skeleton_Body.Skeleton_Body","0","94","1","1","308.577942","0","3731"
"/Game/CartoonWaterShader/Materials/BaseMaterials/M_Basic.M_Basic","0","104","9","2","142.433197","0","2620"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","16","4","2","21.131424","0","81"
"/Game/CartoonWaterShader/Materials/Water/Waterfall/M_Waterfall_Extra_Foam.M_Waterfall_Extra_Foam","0","68","36","2","58.617203","0","869"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","31","1","1","44.876862","0","496"
"/Game/CartoonWaterShader/Materials/Water/Waterfall/M_Waterfall_Opaque.M_Waterfall_Opaque","0","62","2","2","87.673508","0","1031"
"/Game/CartoonWaterShader/Materials/Underwater/M_Underwater_PP.M_Underwater_PP","0","20","6","2","12.292589","0","111"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","0","186","11","2","236.641663","0","8237"
"/Game/CartoonWaterShader/EpicGamesFog/Materials/M_GodRay_MASTER.M_GodRay_MASTER","0","32","9","2","40.494545","0","208"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","165","71","3","173.470734","0","2312"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_UNLIT_Transparent_NonTessellated.M_Lake_UNLIT_Transparent_NonTessellated","0","72","7","2","150.518585","0","1210"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_UNLIT_NonTransparent_NonTessellated.M_Lake_UNLIT_NonTransparent_NonTessellated","0","64","10","2","124.935814","0","811"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_PBR_Transparent_NonTessellated.M_Lake_PBR_Transparent_NonTessellated","0","142","6","2","1150.755249","0","3241"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_PBR_NonTransparent_NonTessellated.M_Lake_PBR_NonTransparent_NonTessellated","0","114","7","2","305.837433","0","3049"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_UNLIT_Transparent_NonTessellated.M_Ocean_UNLIT_Transparent_NonTessellated","0","72","8","2","196.935226","0","1224"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_UNLIT_NonTransparent_NonTessellated.M_Ocean_UNLIT_NonTransparent_NonTessellated","0","64","6","2","166.605667","0","1051"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_PBR_Transparent_NonTessellated.M_Ocean_PBR_Transparent_NonTessellated","0","142","6","2","1230.531006","0","4661"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_PBR_NonTransparent_NonTessellated.M_Ocean_PBR_NonTransparent_NonTessellated","0","114","4","2","394.608521","0","2861"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","248","63","4","316.563873","0","5352"
"/Game/CartoonWaterShader/Materials/BaseMaterials/M_Basic_Caustic.M_Basic_Caustic","0","76","36","2","58.609219","0","790"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","62","7","2","100.686729","0","368"
"/Game/CartoonWaterShader/Materials/Water/WaterDecal/M_WaterRipple_Ocean.M_WaterRipple_Ocean","0","21","8","1","39.405952","0","220"
"/Game/CartoonWaterShader/Materials/Terrain/M_Terrain.M_Terrain","0","142","94","4","213.940552","0","938"
"/Game/Textures/Landscaping/World_Textures.World_Textures","0","306","288","8","392.254669","0","407"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_UNLIT_Transparent_NonTesselated.M_River_UNLIT_Transparent_NonTesselated","0","36","1","1","110.327789","0","663"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_UNLIT_NonTransparent_NonTesselated.M_River_UNLIT_NonTransparent_NonTesselated","0","32","1","1","81.259361","0","428"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_Tesselated_WaterDepth.M_River_Tesselated_WaterDepth","0","14","4","1","19.751623","0","71"
"/Game/Textures/Master_Material/Bit_map/Wood_Tile/MSTR_Wood_tile.MSTR_Wood_tile","0","32","7","1","44.076546","0","258"
"/Game/Textures/Master_Material/Joe_Rock_1_Moss_/MSTR_J_Rock_1_moss.MSTR_J_Rock_1_moss","0","32","1","1","42.219078","0","540"
"/Game/Textures/Master_Material/Ice_Cycles_/MSTR_Icicles.MSTR_Icicles","0","32","10","1","41.341469","0","189"
"/Game/Textures/Master_Material/Joe_Rock_3_Plain/MSTR_J_Rock_3_plain2.MSTR_J_Rock_3_plain2","0","32","1","1","41.076828","0","492"
"/Game/Textures/Master_Material/Joe_Rock_3_Moss_/MSTR_J_Rock_3_moss2.MSTR_J_Rock_3_moss2","0","32","2","1","41.467484","0","313"
"/Game/Textures/Master_Material/Joe_Rock_2_Plain_/MSTR_J_Rock_2_plain1.MSTR_J_Rock_2_plain1","0","32","2","1","40.722858","0","273"
"/Game/Textures/Master_Material/Joe_Rock_2_Moss_/MSTR_J_Rock_2_moss1.MSTR_J_Rock_2_moss1","0","32","3","1","40.758091","0","231"
"/Game/Textures/Master_Material/Joe_Rock_1_Plain_/MSTR_J_Rock_1_plain.MSTR_J_Rock_1_plain","0","32","9","1","42.135506","0","446"
"/Game/Textures/Master_Material/Hammer_swing/MSTR_Spinning_hammer.MSTR_Spinning_hammer","0","32","6","1","41.838589","0","236"
"/Game/Textures/Master_Material/Grass_Medium_/MSTR_Grass_MD.MSTR_Grass_MD","0","32","1","1","41.325264","0","229"
"/Game/Textures/Master_Material/Grass_Large_/MSTR_Grass_LG.MSTR_Grass_LG","0","32","2","1","42.960205","0","218"
"/Game/Textures/Master_Material/Fire_Ball_/MSTR_Fire_ball.MSTR_Fire_ball","0","32","9","1","40.723194","0","201"
"/Game/Textures/Master_Material/Dragon_texture/MSTR_Dragon.MSTR_Dragon","0","87","2","1","111.872032","0","3733"
"/Game/Textures/Master_Material/Dagger_2/MSTR_Dagger2.MSTR_Dagger2","0","32","6","1","42.198524","0","501"
"/Game/Textures/Master_Material/Dagger_1_/MSTR_Dagger1.MSTR_Dagger1","0","32","6","1","42.889114","0","348"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","31","4","1","46.880238","0","244"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","50","3","1","70.166725","0","420"
"/Game/CartoonWaterShader/Materials/Underwater/M_BoxBlur_and_ScreenDistortion_PP.M_BoxBlur_and_ScreenDistortion_PP","0","10","1","1","11.691491","0","64"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","31","2","1","46.371284","0","476"
"/Game/CartoonWaterShader/EpicGamesFog/Materials/M_FogSheet_Master.M_FogSheet_Master","0","26","1","1","34.350761","0","302"
"/Game/CartoonWaterShader/Materials/WaterLine/M_WaterLine_PP.M_WaterLine_PP","0","10","2","1","11.762929","0","42"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","29","1","1","41.099350","0","389"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","31","1","1","46.837387","0","320"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","68","7","1","119.424507","0","709"
"/Game/CartoonWaterShader/Materials/Water/Waterfall/M_Waterfall_Transparent.M_Waterfall_Transparent","0","36","3","1","48.615902","0","233"
"/Game/CartoonWaterShader/Materials/Water/WaterDecal/M_WaterRipple_River.M_WaterRipple_River","0","21","2","1","30.548544","0","129"
"/Game/CartoonWaterShader/Materials/Water/WaterDecal/M_WaterRipple_Lake.M_WaterRipple_Lake","0","21","2","1","30.355341","0","268"
"/Game/CartoonWaterShader/Materials/Underwater/M_Underwater_River_PP.M_Underwater_River_PP","0","10","1","1","11.989487","0","64"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","31","1","1","46.759159","0","522"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","31","1","1","45.741135","0","489"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","31","1","1","46.686485","0","466"
"/Game/Textures/Master_Material/Landscape_material.Landscape_material","0","19","6","1","24.800356","0","112"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_Mobile_NonTransparent.M_Ocean_Mobile_NonTransparent","0","32","4","1","72.690636","0","491"
"/Game/CartoonWaterShader/Materials/WaterCaustic/M_WaterCaustic.M_WaterCaustic","0","34","1","1","43.014034","0","379"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","31","1","1","47.283394","0","225"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","31","2","1","45.369541","0","304"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","31","1","1","45.704964","0","305"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","31","3","1","46.449142","0","200"
"/Game/Textures/Master_Material/Crate_texture/MSTR_Crate.MSTR_Crate","0","32","9","1","40.543922","0","482"
"/Game/Textures/Master_Material/Crate_2/MSTR_Crate_2.MSTR_Crate_2","0","32","8","1","40.767834","0","479"
"/Game/Textures/Master_Material/Cave_/MSTR_Cave.MSTR_Cave","0","32","1","1","40.630337","0","406"
"/Game/Textures/Master_Material/Boat_Tail/Boat_Tail_Grunge/MSTR_Boat_tail.MSTR_Boat_tail","0","32","8","1","40.387043","0","460"
"/Game/Textures/Master_Material/Boat_Head_/MSTR_Boat_Head.MSTR_Boat_Head","0","32","5","1","40.957809","0","388"
"/Game/Textures/Master_Material/Boat_/MSTR_Boat.MSTR_Boat","0","32","3","1","41.694973","0","157"
"/Game/Textures/Master_Material/Bit_map/Snow_/MSTR_Snow.MSTR_Snow","0","32","8","1","40.097210","0","342"
"/Game/Textures/Master_Material/Axe_/MSTR_Axe.MSTR_Axe","0","32","1","1","41.034401","0","278"
"/Game/Textures/Master_Material/Arrow_2/MSTR_Arrow_2.MSTR_Arrow_2","0","32","9","1","40.026184","0","206"
"/Game/Textures/Master_Material/Arrow_1/MSTR_Arrow_1.MSTR_Arrow_1","0","32","7","1","41.387264","0","261"
"/Game/Textures/Master_Material/Crate_3_/MSTR_Crate_3.MSTR_Crate_3","0","32","1","1","40.742603","0","570"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","37","2","1","32.142929","0","701"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","31","4","1","45.631542","0","455"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","31","4","1","46.024567","0","517"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","31","4","1","46.100250","0","461"
"/Game/Characters/SkeletonDude/Character_Materials/Skeleton_Body.Skeleton_Body","0","129","1","1","343.285553","0","6513"
"/Game/Character_Materials/Skeleton_Bones.Skeleton_Bones","0","52","6","1","69.494461","0","493"
"/Game/CartoonWaterShader/Materials/BaseMaterials/M_FoliageOpaque.M_FoliageOpaque","0","40","6","1","58.901871","0","301"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","100","3","1","190.950958","0","1899"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","10","10","1","11.017279","0","17"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","10","5","1","10.698094","0","41"
"/Game/CartoonWaterShader/Materials/Particles/M_Rainbow.M_Rainbow","0","22","1","1","22.788885","0","153"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","40","3","1","34.982059","0","359"
"/Game/CartoonWaterShader/Materials/Underwater/M_BoxBlur_PP.M_BoxBlur_PP","0","10","10","1","11.272602","0","15"
"/Game/CartoonWaterShader/Materials/Water/Ocean/M_Ocean_NoTessellation_Depth.M_Ocean_NoTessellation_Depth","0","18","2","1","29.056952","0","185"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_Mobile_NonTransparent.M_River_Mobile_NonTransparent","0","32","5","1","49.104084","0","517"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_PBR_Transparent_NonTesselated.M_River_PBR_Transparent_NonTesselated","0","71","7","1","626.406006","0","1332"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","31","5","1","51.640057","0","165"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","31","5","1","47.139248","0","197"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","45","4","1","163.123215","0","325"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","31","6","1","47.768677","0","182"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","31","7","1","27.015266","0","367"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","31","2","1","46.720867","0","237"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","31","3","1","47.361137","0","298"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","31","4","1","46.009022","0","231"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","8","5","1","11.018888","0","23"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","31","4","1","45.258045","0","512"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","31","5","1","46.651928","0","479"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","31","4","1","46.979317","0","460"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","31","3","1","46.459579","0","496"
"/Game/CartoonWaterShader/Materials/Water/Waterfall/M_Waterfall_Splash.M_Waterfall_Splash","0","55","2","1","52.751877","0","1248"
"/Game/CartoonWaterShader/Materials/Water/Lake/M_Lake_Mobile_NonTransparent.M_Lake_Mobile_NonTransparent","0","32","2","1","50.575493","0","461"
"/Game/CartoonWaterShader/Materials/Water/River/M_River_Mobile.M_River_Mobile","0","36","3","1","58.398075","0","540"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","135","2","1","166.849899","0","4167"
